# xyscan Version 4.3.0
# Date: Thu Apr  8 14:10:48 2021
# Scanned by: peter
# Source: /home/peter/Pictures/Screenshot from 2021-04-08 14-01-55.png
# Comment: 
# Format: x y -dx +dx -dy +dy
0.332958	1	0	0	0	0	
0.340832	0.995501	0	0	0	0	
0.352081	0.984252	0	0	0	0	
0.36108	0.975253	0	0	0	0	
0.371204	0.965129	0	0	0	0	
0.383577	0.952756	0	0	0	0	
0.394826	0.941507	0	0	0	0	
0.408324	0.928009	0	0	0	0	
0.420697	0.914511	0	0	0	0	
0.440945	0.894263	0	0	0	0	
0.452193	0.884139	0	0	0	0	
0.466817	0.870641	0	0	0	0	
0.478065	0.858268	0	0	0	0	
0.492688	0.844769	0	0	0	0	
0.506187	0.830146	0	0	0	0	
0.52081	0.815523	0	0	0	0	
0.533183	0.80315	0	0	0	0	
0.548931	0.787402	0	0	0	0	
0.559055	0.777278	0	0	0	0	
0.571429	0.764904	0	0	0	0	
0.582677	0.753656	0	0	0	0	
0.592801	0.743532	0	0	0	0	
0.606299	0.730034	0	0	0	0	
0.619798	0.716535	0	0	0	0	
0.635546	0.699663	0	0	0	0	
0.646794	0.689539	0	0	0	0	
0.656918	0.679415	0	0	0	0	
0.662542	0.673791	0	0	0	0	
0.665917	0.670416	0	0	0	0	
0.671541	0.668166	0	0	0	0	
0.67604	0.668166	0	0	0	0	
0.686164	0.668166	0	0	0	0	
0.695163	0.668166	0	0	0	0	
0.706412	0.668166	0	0	0	0	
0.716535	0.668166	0	0	0	0	
0.727784	0.668166	0	0	0	0	
0.737908	0.668166	0	0	0	0	
0.749156	0.668166	0	0	0	0	
0.760405	0.668166	0	0	0	0	
0.771654	0.668166	0	0	0	0	
0.782902	0.668166	0	0	0	0	
0.794151	0.668166	0	0	0	0	
0.805399	0.668166	0	0	0	0	
0.816648	0.668166	0	0	0	0	
0.827897	0.668166	0	0	0	0	
0.839145	0.668166	0	0	0	0	
0.850394	0.668166	0	0	0	0	
0.861642	0.668166	0	0	0	0	
0.872891	0.668166	0	0	0	0	
0.884139	0.668166	0	0	0	0	
0.895388	0.668166	0	0	0	0	
0.906637	0.668166	0	0	0	0	
0.917885	0.668166	0	0	0	0	
0.929134	0.668166	0	0	0	0	
0.940382	0.668166	0	0	0	0	
0.951631	0.668166	0	0	0	0	
0.96288	0.668166	0	0	0	0	
0.974128	0.668166	0	0	0	0	
0.978628	0.668166	0	0	0	0	
0.984252	0.668166	0	0	0	0	
0.988751	0.668166	0	0	0	0	
0.994376	0.668166	0	0	0	0	
1	0.668166	0	0	0	0	
1	0.664792	0	0	0	0	
1	0.660292	0	0	0	0	
1	0.655793	0	0	0	0	
1	0.647919	0	0	0	0	
1	0.631046	0	0	0	0	
1	0.619798	0	0	0	0	
1	0.608549	0	0	0	0	
1	0.5973	0	0	0	0	
1	0.586052	0	0	0	0	
1	0.574803	0	0	0	0	
1	0.563555	0	0	0	0	
1	0.552306	0	0	0	0	
1	0.541057	0	0	0	0	
1	0.529809	0	0	0	0	
1	0.51856	0	0	0	0	
1	0.507312	0	0	0	0	
1	0.496063	0	0	0	0	
1	0.484814	0	0	0	0	
1	0.473566	0	0	0	0	
1	0.462317	0	0	0	0	
1	0.451069	0	0	0	0	
1	0.43982	0	0	0	0	
1	0.428571	0	0	0	0	
1	0.417323	0	0	0	0	
1	0.406074	0	0	0	0	
1	0.394826	0	0	0	0	
1	0.383577	0	0	0	0	
1	0.372328	0	0	0	0	
1	0.36108	0	0	0	0	
1	0.357705	0	0	0	0	
1	0.352081	0	0	0	0	
1	0.347582	0	0	0	0	
1	0.344207	0	0	0	0	
1	0.340832	0	0	0	0	
1	0.336333	0	0	0	0	
1	0.334083	0	0	0	0	
0.994376	0.334083	0	0	0	0	
0.988751	0.334083	0	0	0	0	
0.982002	0.334083	0	0	0	0	
0.975253	0.334083	0	0	0	0	
0.969629	0.334083	0	0	0	0	
0.95838	0.334083	0	0	0	0	
0.947132	0.334083	0	0	0	0	
0.935883	0.334083	0	0	0	0	
0.924634	0.334083	0	0	0	0	
0.913386	0.334083	0	0	0	0	
0.890889	0.334083	0	0	0	0	
0.890889	0.334083	0	0	0	0	
0.87964	0.334083	0	0	0	0	
0.868391	0.334083	0	0	0	0	
