# xyscan Version 4.3.0
# Date: Thu Apr  8 14:28:58 2021
# Scanned by: peter
# Source: /home/peter/Pictures/Screenshot from 2021-04-08 14-01-55.png
# Comment: 
# Format: x y -dx +dx -dy +dy
0	0.671541	0	0	0	0	
0.0348706	0.705287	0	0	0	0	
0.0686164	0.739033	0	0	0	0	
0.113611	0.784027	0	0	0	0	
0.147357	0.817773	0	0	0	0	
0.192351	0.862767	0	0	0	0	
0.237345	0.907762	0	0	0	0	
0.28234	0.952756	0	0	0	0	
0.316085	0.986502	0	0	0	0	
0.331834	0.978628	0	0	0	0	
0.307087	0.948256	0	0	0	0	
0.295838	0.925759	0	0	0	0	
0.250844	0.892013	0	0	0	0	
0.217098	0.847019	0	0	0	0	
0.172103	0.813273	0	0	0	0	
0.127109	0.768279	0	0	0	0	
0.0821147	0.723285	0	0	0	0	
0.048369	0.67829	0	0	0	0	
0.0258718	0.633296	0	0	0	0	
0.0258718	0.577053	0	0	0	0	
0.0258718	0.532058	0	0	0	0	
0.0258718	0.487064	0	0	0	0	
0.0258718	0.44207	0	0	0	0	
0.0258718	0.430821	0	0	0	0	
0.0146232	0.419573	0	0	0	0	
0.00337458	0.408324	0	0	0	0	
0.0371204	0.408324	0	0	0	0	
0.0146232	0.397075	0	0	0	0	
0.0371204	0.36333	0	0	0	0	
0.0708661	0.36333	0	0	0	0	
0.115861	0.36333	0	0	0	0	
0.149606	0.36333	0	0	0	0	
0.194601	0.36333	0	0	0	0	
0.239595	0.36333	0	0	0	0	
0.284589	0.36333	0	0	0	0	
0.318335	0.36333	0	0	0	0	
0.329584	0.385827	0	0	0	0	
0.329584	0.419573	0	0	0	0	
0.329584	0.44207	0	0	0	0	
0.329584	0.464567	0	0	0	0	
0.318335	0.464567	0	0	0	0	
0.307087	0.453318	0	0	0	0	
0.307087	0.419573	0	0	0	0	
0.284589	0.408324	0	0	0	0	
0.284589	0.385827	0	0	0	0	
0.250844	0.385827	0	0	0	0	
0.217098	0.385827	0	0	0	0	
0.183352	0.385827	0	0	0	0	
0.149606	0.385827	0	0	0	0	
0.115861	0.385827	0	0	0	0	
0.104612	0.408324	0	0	0	0	
0.104612	0.44207	0	0	0	0	
0.104612	0.475816	0	0	0	0	
0.104612	0.509561	0	0	0	0	
0.104612	0.543307	0	0	0	0	
0.104612	0.577053	0	0	0	0	
0.104612	0.59955	0	0	0	0	
0.104612	0.633296	0	0	0	0	
0.104612	0.667042	0	0	0	0	
0.104612	0.689539	0	0	0	0	
0.138358	0.712036	0	0	0	0	
0.138358	0.689539	0	0	0	0	
0.138358	0.655793	0	0	0	0	
0.138358	0.622047	0	0	0	0	
0.149606	0.588301	0	0	0	0	
0.149606	0.543307	0	0	0	0	
0.149606	0.509561	0	0	0	0	
0.149606	0.475816	0	0	0	0	
0.149606	0.44207	0	0	0	0	
0.183352	0.44207	0	0	0	0	
0.183352	0.453318	0	0	0	0	
0.183352	0.464567	0	0	0	0	
0.183352	0.487064	0	0	0	0	
0.183352	0.498313	0	0	0	0	
0.183352	0.52081	0	0	0	0	
0.183352	0.532058	0	0	0	0	
0.183352	0.565804	0	0	0	0	
0.183352	0.577053	0	0	0	0	
0.183352	0.588301	0	0	0	0	
0.183352	0.59955	0	0	0	0	
0.183352	0.610799	0	0	0	0	
0.183352	0.622047	0	0	0	0	
0.183352	0.633296	0	0	0	0	
0.183352	0.644544	0	0	0	0	
0.183352	0.667042	0	0	0	0	
0.183352	0.700787	0	0	0	0	
0.183352	0.734533	0	0	0	0	
0.228346	0.75703	0	0	0	0	
0.228346	0.802025	0	0	0	0	
0.262092	0.835771	0	0	0	0	
0.262092	0.858268	0	0	0	0	
0.284589	0.892013	0	0	0	0	
0.284589	0.914511	0	0	0	0	
0.295838	0.790776	0	0	0	0	
0.295838	0.734533	0	0	0	0	
0.295838	0.689539	0	0	0	0	
0.329584	0.959505	0	0	0	0	
0.329584	0.925759	0	0	0	0	
0.36333	0.925759	0	0	0	0	
0.36333	0.892013	0	0	0	0	
0.329584	0.892013	0	0	0	0	
0.329584	0.847019	0	0	0	0	
0.36333	0.847019	0	0	0	0	
0.397075	0.847019	0	0	0	0	
0.430821	0.847019	0	0	0	0	
0.453318	0.847019	0	0	0	0	
0.475816	0.813273	0	0	0	0	
0.453318	0.802025	0	0	0	0	
0.430821	0.802025	0	0	0	0	
0.408324	0.802025	0	0	0	0	
0.374578	0.802025	0	0	0	0	
0.374578	0.768279	0	0	0	0	
0.352081	0.768279	0	0	0	0	
0.352081	0.734533	0	0	0	0	
0.374578	0.734533	0	0	0	0	
0.397075	0.734533	0	0	0	0	
0.408324	0.734533	0	0	0	0	
0.430821	0.734533	0	0	0	0	
0.44207	0.734533	0	0	0	0	
0.453318	0.734533	0	0	0	0	
0.464567	0.734533	0	0	0	0	
0.475816	0.734533	0	0	0	0	
0.487064	0.734533	0	0	0	0	
0.498313	0.734533	0	0	0	0	
0.509561	0.734533	0	0	0	0	
0.52081	0.734533	0	0	0	0	
0.532058	0.734533	0	0	0	0	
0.543307	0.734533	0	0	0	0	
0.554556	0.712036	0	0	0	0	
0.577053	0.712036	0	0	0	0	
0.588301	0.689539	0	0	0	0	
0.610799	0.689539	0	0	0	0	
0.633296	0.67829	0	0	0	0	
0.644544	0.655793	0	0	0	0	
0.610799	0.655793	0	0	0	0	
0.577053	0.655793	0	0	0	0	
0.543307	0.655793	0	0	0	0	
0.509561	0.655793	0	0	0	0	
0.487064	0.655793	0	0	0	0	
0.453318	0.655793	0	0	0	0	
0.419573	0.655793	0	0	0	0	
0.385827	0.655793	0	0	0	0	
0.36333	0.655793	0	0	0	0	
0.352081	0.644544	0	0	0	0	
0.340832	0.622047	0	0	0	0	
0.374578	0.622047	0	0	0	0	
0.408324	0.622047	0	0	0	0	
0.44207	0.622047	0	0	0	0	
0.475816	0.622047	0	0	0	0	
0.498313	0.622047	0	0	0	0	
0.543307	0.622047	0	0	0	0	
0.565804	0.622047	0	0	0	0	
0.59955	0.622047	0	0	0	0	
0.633296	0.622047	0	0	0	0	
0.67829	0.622047	0	0	0	0	
0.700787	0.622047	0	0	0	0	
0.745782	0.622047	0	0	0	0	
0.790776	0.622047	0	0	0	0	
0.835771	0.622047	0	0	0	0	
0.880765	0.622047	0	0	0	0	
0.925759	0.622047	0	0	0	0	
0.959505	0.622047	0	0	0	0	
0.959505	0.588301	0	0	0	0	
0.959505	0.554556	0	0	0	0	
0.959505	0.509561	0	0	0	0	
0.959505	0.475816	0	0	0	0	
0.959505	0.430821	0	0	0	0	
0.959505	0.397075	0	0	0	0	
0.959505	0.36333	0	0	0	0	
0.925759	0.36333	0	0	0	0	
0.892013	0.36333	0	0	0	0	
0.858268	0.36333	0	0	0	0	
0.824522	0.36333	0	0	0	0	
0.790776	0.36333	0	0	0	0	
0.75703	0.36333	0	0	0	0	
0.734533	0.36333	0	0	0	0	
0.700787	0.36333	0	0	0	0	
0.689539	0.385827	0	0	0	0	
0.689539	0.408324	0	0	0	0	
0.689539	0.419573	0	0	0	0	
0.712036	0.419573	0	0	0	0	
0.734533	0.419573	0	0	0	0	
0.75703	0.419573	0	0	0	0	
0.779528	0.419573	0	0	0	0	
0.802025	0.419573	0	0	0	0	
0.824522	0.419573	0	0	0	0	
0.847019	0.419573	0	0	0	0	
0.869516	0.419573	0	0	0	0	
0.892013	0.419573	0	0	0	0	
0.914511	0.419573	0	0	0	0	
0.937008	0.419573	0	0	0	0	
0.937008	0.44207	0	0	0	0	
0.937008	0.475816	0	0	0	0	
0.937008	0.509561	0	0	0	0	
0.903262	0.509561	0	0	0	0	
0.869516	0.509561	0	0	0	0	
0.824522	0.509561	0	0	0	0	
0.790776	0.509561	0	0	0	0	
0.75703	0.509561	0	0	0	0	
0.723285	0.509561	0	0	0	0	
0.667042	0.509561	0	0	0	0	
0.633296	0.509561	0	0	0	0	
0.610799	0.554556	0	0	0	0	
0.577053	0.554556	0	0	0	0	
0.532058	0.554556	0	0	0	0	
0.498313	0.554556	0	0	0	0	
0.44207	0.554556	0	0	0	0	
0.397075	0.554556	0	0	0	0	
0.374578	0.554556	0	0	0	0	
0.374578	0.532058	0	0	0	0	
0.374578	0.498313	0	0	0	0	
0.374578	0.475816	0	0	0	0	
0.374578	0.453318	0	0	0	0	
0.397075	0.408324	0	0	0	0	
0.397075	0.374578	0	0	0	0	
0.397075	0.340832	0	0	0	0	
0.397075	0.307087	0	0	0	0	
0.397075	0.273341	0	0	0	0	
0.397075	0.239595	0	0	0	0	
0.397075	0.194601	0	0	0	0	
0.397075	0.149606	0	0	0	0	
0.397075	0.0933633	0	0	0	0	
0.397075	0.048369	0	0	0	0	
0.430821	0.048369	0	0	0	0	
0.464567	0.048369	0	0	0	0	
0.498313	0.048369	0	0	0	0	
0.532058	0.048369	0	0	0	0	
0.588301	0.048369	0	0	0	0	
0.622047	0.048369	0	0	0	0	
0.644544	0.0596175	0	0	0	0	
0.644544	0.0821147	0	0	0	0	
0.622047	0.0933633	0	0	0	0	
0.59955	0.0933633	0	0	0	0	
0.577053	0.0933633	0	0	0	0	
0.565804	0.0933633	0	0	0	0	
0.543307	0.0933633	0	0	0	0	
0.52081	0.0933633	0	0	0	0	
0.487064	0.0933633	0	0	0	0	
0.464567	0.0933633	0	0	0	0	
0.44207	0.0933633	0	0	0	0	
0.419573	0.0933633	0	0	0	0	
0.397075	0.0933633	0	0	0	0	
0.397075	0.127109	0	0	0	0	
0.397075	0.149606	0	0	0	0	
0.397075	0.172103	0	0	0	0	
0.397075	0.194601	0	0	0	0	
0.397075	0.228346	0	0	0	0	
0.397075	0.250844	0	0	0	0	
0.397075	0.273341	0	0	0	0	
0.397075	0.295838	0	0	0	0	
0.397075	0.318335	0	0	0	0	
0.419573	0.307087	0	0	0	0	
0.419573	0.273341	0	0	0	0	
0.430821	0.250844	0	0	0	0	
0.430821	0.228346	0	0	0	0	
0.430821	0.217098	0	0	0	0	
0.430821	0.205849	0	0	0	0	
0.430821	0.194601	0	0	0	0	
0.430821	0.183352	0	0	0	0	
0.430821	0.172103	0	0	0	0	
0.430821	0.149606	0	0	0	0	
0.430821	0.138358	0	0	0	0	
0.430821	0.127109	0	0	0	0	
0.430821	0.115861	0	0	0	0	
0.44207	0.115861	0	0	0	0	
0.453318	0.115861	0	0	0	0	
0.464567	0.115861	0	0	0	0	
0.475816	0.115861	0	0	0	0	
0.487064	0.115861	0	0	0	0	
0.498313	0.115861	0	0	0	0	
0.498313	0.127109	0	0	0	0	
0.498313	0.149606	0	0	0	0	
0.498313	0.160855	0	0	0	0	
0.498313	0.172103	0	0	0	0	
0.498313	0.183352	0	0	0	0	
0.498313	0.194601	0	0	0	0	
0.498313	0.205849	0	0	0	0	
0.498313	0.217098	0	0	0	0	
0.498313	0.228346	0	0	0	0	
0.498313	0.239595	0	0	0	0	
0.498313	0.250844	0	0	0	0	
0.498313	0.262092	0	0	0	0	
0.498313	0.273341	0	0	0	0	
0.498313	0.284589	0	0	0	0	
0.498313	0.295838	0	0	0	0	
0.498313	0.307087	0	0	0	0	
0.498313	0.318335	0	0	0	0	
0.509561	0.318335	0	0	0	0	
0.52081	0.318335	0	0	0	0	
0.532058	0.318335	0	0	0	0	
0.532058	0.307087	0	0	0	0	
0.532058	0.295838	0	0	0	0	
0.532058	0.284589	0	0	0	0	
0.532058	0.273341	0	0	0	0	
0.532058	0.262092	0	0	0	0	
0.532058	0.250844	0	0	0	0	
0.532058	0.239595	0	0	0	0	
0.532058	0.228346	0	0	0	0	
0.532058	0.217098	0	0	0	0	
0.532058	0.205849	0	0	0	0	
0.532058	0.194601	0	0	0	0	
0.532058	0.183352	0	0	0	0	
0.532058	0.172103	0	0	0	0	
0.532058	0.160855	0	0	0	0	
0.532058	0.149606	0	0	0	0	
0.532058	0.138358	0	0	0	0	
0.543307	0.138358	0	0	0	0	
0.543307	0.127109	0	0	0	0	
0.543307	0.115861	0	0	0	0	
0.543307	0.104612	0	0	0	0	
0.543307	0.0933633	0	0	0	0	
0.543307	0.0821147	0	0	0	0	
0.543307	0.0708661	0	0	0	0	
0.554556	0.0708661	0	0	0	0	
0.554556	0.0596175	0	0	0	0	
0.565804	0.0596175	0	0	0	0	
# EoF
